nombre;razon_social;tipo_sociedad;correo;id_qb;ruc;dv;nit;pago_tasa_unica;fecha_inscripcion;created_at;client_id;presidente_id;tesorero_id;secretario_id
CINDY VEGA ARAHONA;CINDY VEGA ARAHONA;SOCIEDADES;;1491;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CHOI MING LOO;CHOI MING LOO;SOCIEDADES;;1489;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CECILIA AROSEMENA;CECILIA AROSEMENA;SOCIEDADES;;1488;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CARREIRA PITTI PC ABOGADOS;CARREIRA PITTI PC ABOGADOS;SOCIEDADES;;1487;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CARLOS ILAN ALLONCA ROBINSON;CARLOS ILAN ALLONCA ROBINSON;SOCIEDADES;;1486;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CARLOS AUGUSTO GOMEZ OSORIO;CARLOS AUGUSTO GOMEZ OSORIO;SOCIEDADES;;1485;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DH ENTERPRISE, S.A.;DH ENTERPRISE, S.A.;SOCIEDADES;;766;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DIANACAZ23, S.A.;DIANACAZ23, S.A.;SOCIEDADES;javarare@gmail.com;647;;0;;;;02/11/2026 7:45;d4930a77-9704-4969-9c41-b84ca262f0e6;;;
DIEPSA;DIEPSA;SOCIEDADES;;1060;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DIG ZONA LIBRE INC.;DIG ZONA LIBRE INC.;SOCIEDADES;;254;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DIGITAL ESTRATEGIES, INC.;DIGITAL ESTRATEGIES, INC.;SOCIEDADES;ik55@mac.com;91;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DONALD KIRSCHBERG;DONALD KIRSCHBERG;SOCIEDADES;ygordon@ancori.com;1281;;0;;;;02/11/2026 7:45;2a22b7e0-973c-442b-ab16-66e3b956efd4;;;
DROSHN IVANOWICH / MARÍA MIJAIL VISHNOFF;DROSHN IVANOWICH / MARÍA MIJAIL VISHNOFF;SOCIEDADES;mpalma@ancori.com;1284;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DROSHN IVANOWICHI MARIA MIJAIL VISHNOFF;DROSHN IVANOWICHI MARIA MIJAIL VISHNOFF;SOCIEDADES;;1067;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DROSHN VISHNOFF;DROSHN VISHNOFF;SOCIEDADES;;654;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
EAGLEWOOD FINANCIAL GROUP;EAGLEWOOD FINANCIAL GROUP;B.V.I.;;118;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
Earthfructifera Cia. Ltda;Earthfructifera Cia. Ltda;SOCIEDADES;fabricio_andrade@hotmail.com;253;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
Earthfructifera Cia. Ltda.;Earthfructifera Cia. Ltda.;SOCIEDADES;;566;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
EARTHFRUCTIFERA INTERNATIONAL HOLDING;EARTHFRUCTIFERA INTERNATIONAL HOLDING;SOCIEDADES;fabricio_andrade@hotmail.com;436;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DIOMAR MARINE SERVICES, S.A. 1;DIOMAR MARINE SERVICES, S.A. 1;SOCIEDADES;;974;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DIRECCION DE OBRAS, S.A.;DIRECCION DE OBRAS, S.A.;SOCIEDADES;;892;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DISTRIBUIDORA BANI, S.A.;DISTRIBUIDORA BANI, S.A.;SOCIEDADES;;772;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DISTRIBUIDORA DAVID, S.A.;DISTRIBUIDORA DAVID, S.A.;SOCIEDADES;;629;;0;;;;02/11/2026 7:45;bd9571dd-27ea-41c0-88d5-7af82fa067d3;;;
DISTRIBUIDORA NORD, S.A.;DISTRIBUIDORA NORD, S.A.;SOCIEDADES;ygordon@ancori.com;1288;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DONAD GLOBAL FOUNDATION;DONAD GLOBAL FOUNDATION;SOCIEDADES;;268;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
DONAD GLOBAL TRADING, S.A.;DONAD GLOBAL TRADING, S.A.;SOCIEDADES;;215;;0;;;;02/11/2026 7:45;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
GRACE ATTIE ARQUITECTURA S.A.;;SOCIEDADES;graattie@gmail.com;;;;;;;02/11/2026 7:46;c6d41abd-4616-424f-b8fe-4ef01c87b14c;;;
PH MILLENIUM PARK;PH MILLENIUM PARK;SOCIEDADES;phmilleniumpark.res@gmail.com;;;;;;;02/11/2026 7:46;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
Tierra Cosmics S A;Tierra Cosmics S A;SOCIEDADES;;;;;;;;02/11/2026 7:46;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
Inmobiliaria Las Violetas S.A;Inmobiliaria Las Violetas S.A;SOCIEDADES;;;;;;;;02/11/2026 7:46;5b296576-727a-4a6d-bdbe-83d8d8585ef3;;;
Jacquard International SA;Jacquard International SA;SOCIEDADES;;;;;;;;02/11/2026 7:46;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
Soft bridge Corp.;Soft bridge Corp.;SOCIEDADES;;;;;;;;02/11/2026 7:46;6bf6ac1c-82ed-48c7-b18d-06388af5aab9;;;
Uyllu Inc.;Uyllu Inc.;SOCIEDADES;;;;;;;;02/11/2026 7:46;6bf6ac1c-82ed-48c7-b18d-06388af5aab9;;;
Alliance Hk Enterprise Limited;Alliance Hk Enterprise Limited;SOCIEDADES;;;;;;;;02/11/2026 7:46;63856c9c-9128-4c61-9ea1-0b5a881d2b8f;;;
Grand Ivory Inc.;Grand Ivory Inc.;SOCIEDADES;;;;;;;;02/11/2026 7:46;2a6d4c80-a462-4db8-b678-e69e25f6c65d;;;
VI Vision Iberoamerica SA;VI Vision Iberoamerica SA;SOCIEDADES;;;;;;;;02/11/2026 7:46;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
FUNDACION JADAMA;FUNDACION JADAMA;FUNDACIONES;;;;;;;;02/11/2026 11:15;3684928f-4126-4f3a-8965-bee693079c67;;;
ATLANTICA SUN S.A.;ATLANTICA SUN S.A.;SOCIEDADES;;;;;;;;03/02/2026 11:32;a9e3b985-248f-4bc3-b2fd-cf184ebdf853;;;
PRIME STAY COMMERCIAL INC.;PRIME STAY COMMERCIAL INC.;SOCIEDADES;;;;;;;;03/06/2026 8:27;460fff71-8b01-41b1-8c24-6b01534b22cb;;;
CIRYELLE CORP .;CIRYELLE CORP .;SOCIEDADES;;;;;;;;03/06/2026 13:28;99ffed0b-1b3a-4410-957c-69afd1447341;;;
MADRILES CORP .;MADRILES CORP .;SOCIEDADES;;;;;;;;03/06/2026 13:28;99ffed0b-1b3a-4410-957c-69afd1447341;;;
PRINTEX IMPORT & EXPORT CORP.;PRINTEX IMPORT & EXPORT CORP.;SOCIEDADES;;;;;;;;03/06/2026 13:29;21bf2ed5-bbd7-4f78-ad12-fae9dfbcb6de;;;
PERLAVITAS CORPORATION;PERLAVITAS CORPORATION;SOCIEDADES;;;;;;;;03/10/2026 14:43;cad93ef1-7abf-4a91-a4ee-caca2ed74769;;;
INVELOCI, S.A.;INVELOCI, S.A.;SOCIEDADES;;;;;;;;03/12/2026 14:19;56392144-111c-40da-9678-4110f8eac0ac;;;
ECTSA EMPRESA COCLESANA DE TRANSPORTE S.A.;ECTSA EMPRESA COCLESANA DE TRANSPORTE S.A.;SOCIEDADES;;;;;;;;03/23/2026 13:23;3e1240a2-e19b-427e-82b6-85c92772eb59;;;
INMOBILIARIA ATUNERO, S.A.;INMOBILIARIA ATUNERO, S.A.;SOCIEDADES;;;;;;;;04/01/2026 8:01;d507790a-a9d1-4667-85cd-e05edb87a927;;;
